time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010460349642	42.7884	14.8242	3.06054	0.497193	0.0379211	radar	0.472089	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
1477010461349642	45.3573	16.5338	3.1115	0.617791	0.0860277	lidar	0.193331	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
1477010461349642	45.4056	16.5488	3.17674	0.612285	0.0815864	radar	0.688439	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
1477010462349642	48.169	17.3811	2.77398	0.314115	-0.136755	lidar	4.92473	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
1477010462349642	48.1419	17.3747	2.75545	0.318607	-0.133758	radar	0.287243	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
1477010463349642	50.622	18.9802	2.87436	0.57522	0.0958004	lidar	4.15682	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
1477010463349642	50.6145	18.9715	2.90441	0.569758	0.0900638	radar	0.203334	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
1477010464349642	53.6395	19.935	3.10425	0.275263	-0.131565	lidar	4.19452	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
1477010464349642	53.5954	19.9057	2.92703	0.272047	-0.136848	radar	0.851027	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
1477010465349642	56.0809	21.0532	2.73567	0.383609	0.00376702	lidar	1.89203	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
1477010465349642	56.0444	21.0394	2.69511	0.381252	0.00200027	radar	0.464008	55.867	20.985	55.9669	20.9874	2.56561	0.978022
1477010466349642	58.6463	21.8009	2.73717	0.272465	-0.0614998	lidar	0.321549	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
1477010466349642	58.6544	21.8064	2.7846	0.274293	-0.059674	radar	0.074937	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
1477010467349642	60.9364	22.7737	2.50052	0.373455	0.0283135	lidar	1.47037	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
1477010467349642	60.9226	22.7649	2.56595	0.370706	0.025924	radar	0.684437	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
1477010468349642	63.3729	23.4333	2.56062	0.267094	-0.0472952	lidar	0.403987	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
1477010468349642	63.4376	23.4564	2.58727	0.265194	-0.0495026	radar	2.02376	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
1477010469349642	66.2722	23.9904	2.90758	0.148695	-0.0849891	lidar	1.27305	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
1477010469349642	66.1685	23.9417	2.60157	0.126619	-0.105636	radar	3.07516	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
1477010470349642	68.335	24.3472	2.24611	0.127749	-0.0492642	lidar	1.61627	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
1477010470349642	68.4225	24.3792	2.42545	0.143351	-0.0372797	radar	1.91573	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
1477010471349642	70.818	24.8637	2.47179	0.191565	0.0105552	lidar	0.208219	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
1477010471349642	70.7782	24.8498	2.35605	0.184511	0.00447171	radar	0.431109	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
1477010472349642	72.9324	24.7715	2.13965	-0.0332523	-0.117875	lidar	1.75061	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
1477010472349642	72.9729	24.7882	2.20583	-0.0265393	-0.112473	radar	0.473975	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
1477010473349642	75.0156	25.1948	2.06955	0.147456	0.0424562	lidar	1.96723	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
1477010473349642	75.0065	25.1915	2.06114	0.145447	0.0412443	radar	0.0301948	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
1477010474349642	77.1141	24.9919	2.08376	-0.091482	-0.107563	lidar	1.6825	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
1477010474349642	77.109	24.9806	1.96956	-0.109181	-0.126061	radar	0.736023	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
1477010475349642	79.0877	24.9924	2.00104	-0.0422055	-0.023142	lidar	0.86866	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
1477010475349642	79.0871	24.9929	1.95093	-0.0468214	-0.0279049	radar	0.167368	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
1477010476349642	80.8398	24.8714	1.79554	-0.080859	-0.0317584	lidar	0.278761	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
1477010476349642	80.8675	24.8793	1.74253	-0.0825808	-0.0374828	radar	1.0778	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
1477010477349642	82.6139	24.6459	1.7879	-0.148125	-0.0517011	lidar	0.0349715	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
1477010477349642	82.5903	24.6376	1.70781	-0.161726	-0.0632148	radar	0.205169	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
1477010478349642	84.1802	24.5225	1.62538	-0.105471	-0.00319394	lidar	0.320193	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
1477010478349642	84.1887	24.5243	1.63223	-0.103476	-0.00214999	radar	0.0313849	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
1477010479349642	85.6691	23.8772	1.56544	-0.400813	-0.150854	lidar	1.8659	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
1477010479349642	85.7149	23.8905	1.61777	-0.387446	-0.142771	radar	0.639793	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
1477010480349642	86.9729	23.4871	1.36569	-0.397202	-0.079967	lidar	0.850869	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
1477010480349642	87.0726	23.5143	1.42931	-0.357666	-0.0597507	radar	3.65482	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
1477010481349642	88.7484	22.8049	1.82541	-0.423099	-0.0603774	lidar	1.6545	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
1477010481349642	88.6808	22.7841	1.70655	-0.471037	-0.0941179	radar	1.04254	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
1477010482349642	89.603	22.2719	1.12195	-0.550093	-0.0948389	lidar	3.56903	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
1477010482349642	89.6424	22.2823	1.15799	-0.531482	-0.0844365	radar	0.471379	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
1477010483349642	90.5277	21.669	1.10016	-0.635856	-0.0947862	lidar	0.0501962	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
1477010483349642	90.6167	21.6885	1.23413	-0.566544	-0.050399	radar	1.96404	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
1477010484349642	91.6969	21.098	1.25725	-0.521963	-0.00534557	lidar	0.182017	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
1477010484349642	91.7593	21.113	1.26682	-0.49334	0.00454202	radar	1.87926	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
1477010485349642	92.849	20.8939	1.10874	-0.245159	0.117369	lidar	1.16339	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
1477010485349642	92.9156	20.9141	1.09556	-0.214298	0.128268	radar	2.46534	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
1477010486349642	93.5623	20.3164	0.772871	-0.485687	-0.0560525	lidar	4.51859	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
1477010486349642	93.6179	20.3302	0.896845	-0.456527	-0.0359091	radar	0.779542	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
1477010487349642	95.1621	19.6704	1.67007	-0.401108	0.0156725	lidar	6.81226	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
1477010487349642	95.0094	19.6308	1.38386	-0.553155	-0.075985	radar	5.20514	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
1477010488349642	95.6116	19.6069	0.604584	-0.381788	0.023755	lidar	6.31153	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
1477010488349642	95.6347	19.5977	0.728042	-0.370942	0.0319201	radar	0.53241	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
1477010489349642	96.2792	19.2055	0.755523	-0.469785	-0.02658	lidar	0.401232	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
1477010489349642	96.3255	19.2104	0.837397	-0.441104	-0.0100007	radar	0.530696	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
1477010490349642	97.4464	18.7327	1.22955	-0.39043	0.0187757	lidar	1.78311	97.5286	18.727	97.45	18.506	0.868716	-0.503009
1477010490349642	97.428	18.7266	1.16312	-0.417751	0.00153407	radar	0.202221	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
1477010491349642	98.2509	18.3622	0.94806	-0.404925	0.00455226	lidar	0.491905	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
1477010491349642	98.2669	18.3652	0.942634	-0.399798	0.00536553	radar	0.168315	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
1477010492349642	99.0692	17.472	1.08564	-0.835465	-0.187883	lidar	3.4032	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
1477010492349642	99.0809	17.4943	1.17742	-0.769036	-0.136822	radar	1.15966	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
1477010493349642	99.9623	16.9404	1.06425	-0.657061	-0.0261767	lidar	0.993751	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
1477010493349642	100.045	16.9529	1.12526	-0.598354	0.0026049	radar	2.08079	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
1477010494349642	101.153	16.501	1.19683	-0.386052	0.0978486	lidar	0.912167	101.204	16.5368	101.065	16.497	0.991362	-0.513687
1477010494349642	101.142	16.5024	1.14232	-0.397295	0.0887232	radar	0.110652	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1477010495349642	102.346	16.352	1.20849	-0.0783922	0.193421	lidar	0.989262	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1477010495349642	102.274	16.3457	1.08846	-0.10685	0.177889	radar	1.25055	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1477010496349642	103.069	15.5137	0.866463	-0.601747	-0.122857	lidar	7.85678	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1477010496349642	103.046	15.5304	0.986585	-0.562429	-0.0880169	radar	2.59325	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1477010497349642	104.05	15.2144	1.06561	-0.364578	0.0407031	lidar	1.55523	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1477010497349642	104.042	15.2078	1.15909	-0.354622	0.0499166	radar	0.91345	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1477010498349642	105.47	14.4913	1.60123	-0.460834	-0.019045	lidar	2.26431	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1477010498349642	105.422	14.4805	1.52704	-0.490446	-0.0367933	radar	0.533367	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1477010499349642	106.811	14.0156	1.49207	-0.339107	0.0495058	lidar	0.545202	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1477010499349642	106.764	14.0078	1.49591	-0.35294	0.0456124	radar	1.15436	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1477010500349642	108.094	13.6439	1.41076	-0.246188	0.0751665	lidar	0.127371	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1477010500349642	108.118	13.6449	1.49701	-0.234367	0.0850026	radar	0.219801	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1477010501349642	109.536	13.5451	1.44721	-0.031454	0.142145	lidar	0.250307	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1477010501349642	109.508	13.5399	1.44441	-0.0378262	0.139628	radar	0.382884	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1477010502349642	111.046	12.7116	1.55167	-0.480703	-0.140467	lidar	5.89174	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1477010502349642	111.138	12.7405	1.73772	-0.44335	-0.110628	radar	2.08031	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1477010503349642	112.865	12.4282	1.74828	-0.213098	0.0571201	lidar	2.11504	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1477010503349642	112.871	12.4272	1.79539	-0.207975	0.0610874	radar	0.0976408	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1477010504349642	114.767	12.5028	1.87868	0.0924455	0.18106	lidar	1.23703	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1477010504349642	114.782	12.5068	1.86281	0.0967309	0.182934	radar	0.194283	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1477010505349642	116.676	12.1815	1.86201	-0.0988238	-0.00986373	lidar	2.62779	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1477010505349642	116.729	12.1948	2.01268	-0.0911589	-0.00100702	radar	0.733662	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1477010506349642	118.909	12.0004	2.22017	-0.0886303	0.00313034	lidar	0.498898	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1477010506349642	118.902	11.9999	2.1976	-0.0900966	0.0018303	radar	0.0271988	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1477010507349642	120.755	12.2498	1.87716	0.117068	0.108174	lidar	1.85917	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1477010507349642	120.807	12.2495	2.02445	0.118395	0.108394	radar	0.677179	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1477010508349642	123.43	12.7971	2.69293	0.279473	0.131962	lidar	5.27536	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1477010508349642	123.355	12.7963	2.52093	0.29232	0.14239	radar	1.21941	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1477010509349642	125.044	12.865	1.67946	0.191569	0.0215724	lidar	8.82793	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1477010509349642	125.176	12.8938	2.12184	0.178737	0.0141161	radar	5.34709	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1477010510349642	127.747	13.3159	2.6221	0.158324	-0.0035273	lidar	2.95828	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1477010510349642	127.701	13.311	2.56833	0.160668	-0.00221157	radar	0.608927	127.506	13.153	127.609	13.2365	2.44434	0.495787
1477010511349642	129.989	13.7009	2.36961	0.167503	0.00281368	lidar	0.463603	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1477010511349642	130.048	13.707	2.42133	0.16604	0.00205576	radar	1.13927	130.334	13.781	130.042	13.7853	2.50232	0.621879
1477010512349642	132.14	14.4743	2.22968	0.353514	0.104938	lidar	1.24381	132.092	14.507	132.53	14.458	2.55028	0.74543
1477010512349642	132.226	14.4738	2.45889	0.336983	0.0890757	radar	1.76399	132.447	14.3423	132.53	14.458	2.55028	0.74543
1477010513349642	134.98	15.065	2.81826	0.208486	-0.0343962	lidar	2.75546	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1477010513349642	134.977	15.061	2.72939	0.20964	-0.0328699	radar	0.422143	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1477010514349642	137.56	16.1678	2.79499	0.421846	0.102524	lidar	1.32094	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1477010514349642	137.602	16.1661	2.90803	0.410867	0.0910626	radar	0.430045	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1477010515349642	140.318	17.0381	2.87739	0.333916	-0.00439205	lidar	0.666945	140.331	17.008	140.242	17.1733	2.63994	1.07503
1477010515349642	140.331	17.0404	2.9107	0.331246	-0.00675858	radar	0.0545628	140.305	17.5379	140.242	17.1733	2.63994	1.07503
1477010516349642	142.915	17.9937	2.79389	0.351443	0.00901583	lidar	0.185585	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1477010516349642	142.884	17.9895	2.82559	0.35028	0.00546328	radar	0.832933	142.626	18.1458	142.868	18.2829	2.65497	1.16346
1477010517349642	145.406	19.1473	2.80054	0.44141	0.0548213	lidar	0.195538	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1477010517349642	145.493	19.1546	2.94717	0.426053	0.041404	radar	1.75338	145.789	19.3785	145.51	19.4754	2.66445	1.23795
1477010518349642	148.227	20.4669	3.06816	0.465569	0.0391594	lidar	0.168054	148.251	20.4754	148.163	20.7364	2.66951	1.29702
1477010518349642	148.212	20.4673	3.00831	0.472801	0.0466585	radar	0.119968	148.146	20.9376	148.163	20.7364	2.66951	1.29702
1477010519349642	150.701	22.0996	2.99904	0.614513	0.10204	lidar	0.237467	150.686	22.1142	150.825	22.0502	2.67111	1.33953
1477010519349642	150.717	22.0931	3.11575	0.594603	0.0794052	radar	0.708429	150.649	21.8148	150.825	22.0502	2.67111	1.33953
1477010520349642	153.402	23.5201	3.06246	0.503123	-0.0206856	lidar	0.76989	153.422	23.4909	153.491	23.3999	2.66999	1.3647
1477010520349642	153.391	23.5179	3.03167	0.506799	-0.0169642	radar	0.0469609	153.466	22.9115	153.491	23.3999	2.66999	1.3647
1477010521349642	156.047	24.82	2.99235	0.439202	-0.0465692	lidar	0.0759448	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1477010521349642	156.027	24.8172	2.8961	0.447901	-0.0365356	radar	0.292098	156.009	25.0678	156.159	24.7682	2.66666	1.37208
1477010522349642	158.859	26.0222	3.10799	0.374085	-0.0593551	lidar	0.582352	158.905	26.0308	158.827	26.1372	2.66127	1.36157
1477010522349642	158.885	26.0263	3.11706	0.371978	-0.0599198	radar	0.312384	159.014	26.1903	158.827	26.1372	2.66127	1.36157
1477010523349642	161.464	27.4084	2.9352	0.475816	0.0351191	lidar	1.13351	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1477010523349642	161.479	27.4131	2.9189	0.47816	0.0386284	radar	0.23017	161.529	27.8454	161.493	27.4891	2.65371	1.33344
1477010524349642	163.688	28.7814	2.63322	0.574613	0.0756352	lidar	1.08844	163.625	28.7683	164.155	28.8064	2.64354	1.28825
1477010524349642	163.804	28.7955	2.84341	0.546525	0.0506602	radar	2.98781	164.116	29.315	164.155	28.8064	2.64354	1.28825
1477010525349642	166.726	30.196	3.24979	0.428012	-0.0515815	lidar	2.95361	166.828	30.2062	166.809	30.0721	2.63006	1.22694
1477010525349642	166.684	30.187	3.08906	0.443284	-0.0360671	radar	0.740742	166.748	29.7121	166.809	30.0721	2.63006	1.22694
1477010526349642	169.158	31.3888	2.79521	0.435436	-0.0187839	lidar	1.04526	169.097	31.3717	169.452	31.2706	2.61238	1.15075
1477010526349642	169.176	31.391	2.83985	0.431541	-0.0226267	radar	0.0892584	169.345	30.7063	169.452	31.2706	2.61238	1.15075
1477010527349642	172.108	32.3466	3.10003	0.274894	-0.102152	lidar	1.36536	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1477010527349642	172.099	32.3414	2.98704	0.277019	-0.0989215	radar	0.534682	172.135	32.6666	172.079	32.3873	2.58945	1.06126
1477010528349642	174.689	33.4357	2.82009	0.365465	0.00778568	lidar	1.20012	174.643	33.4625	174.685	33.4095	2.56021	0.960341
1477010528349642	174.657	33.4323	2.7455	0.369186	0.0118158	radar	0.22811	174.474	33.9157	174.685	33.4095	2.56021	0.960341
1477010529349642	177.06	34.2244	2.5682	0.320236	-0.0218665	lidar	0.432753	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1477010529349642	177.07	34.2258	2.56478	0.319706	-0.0220014	radar	0.0682419	177.211	33.8467	177.261	34.3262	2.52363	0.850119
1477010530349642	180.031	35.1155	3.11449	0.272609	-0.0368796	lidar	3.55103	180.145	35.1423	179.799	35.1289	2.47883	0.732949
1477010530349642	179.914	35.0931	2.79911	0.284136	-0.0262754	radar	3.31293	179.543	35.4767	179.799	35.1289	2.47883	0.732949
1477010531349642	182.597	35.7586	2.80295	0.225558	-0.0443037	lidar	0.023546	182.599	35.753	182.292	35.8114	2.42515	0.611338
1477010531349642	182.498	35.7389	2.60437	0.229504	-0.0411444	radar	2.25462	182.047	36.2626	182.292	35.8114	2.42515	0.611338
1477010532349642	184.775	36.499	2.42594	0.305054	0.0247829	lidar	0.708219	184.732	36.5155	184.73	36.37	2.36226	0.487877
1477010532349642	184.755	36.4973	2.33508	0.308277	0.028306	radar	0.234489	184.833	36.1451	184.73	36.37	2.36226	0.487877
1477010533349642	186.95	36.9687	2.27003	0.219374	-0.0364572	lidar	0.360266	186.946	36.9404	187.103	36.804	2.29017	0.365145
1477010533349642	187.015	36.9822	2.37086	0.215705	-0.0387786	radar	1.07994	187.296	36.9375	187.103	36.804	2.29017	0.365145
1477010534349642	189.439	37.4054	2.49288	0.149651	-0.0532711	lidar	0.190997	189.465	37.4052	189.401	37.1147	2.20928	0.245623
1477010534349642	189.448	37.4045	2.39331	0.146877	-0.0552897	radar	0.915476	189.738	36.951	189.401	37.1147	2.20928	0.245623
1477010535349642	191.746	37.5745	2.33878	0.0437379	-0.0815268	lidar	0.0858477	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1477010535349642	191.706	37.5641	2.23627	0.0386646	-0.0859047	radar	0.388366	191.682	37.1147	191.615	37.3064	2.12037	0.131591
1477010536349642	193.548	37.3093	1.88267	-0.166269	-0.153076	lidar	1.85378	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
1477010536349642	193.571	37.318	1.98017	-0.155519	-0.143294	radar	0.281309	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1477010537349642	195.899	37.3388	2.30724	-0.00605442	0.0179102	lidar	3.55022	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
1477010537349642	195.801	37.326	2.06604	-0.0331463	-0.00136823	radar	2.19286	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
1477010538349642	197.739	37.6829	1.96021	0.184728	0.113407	lidar	1.03532	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
1477010538349642	197.698	37.6755	1.9063	0.17979	0.110773	radar	0.478387	197.582	37.303	197.683	37.2395	1.81869	-0.159495
1477010539349642	199.343	37.3823	1.58923	-0.0766293	-0.079774	lidar	4.01254	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1477010539349642	199.349	37.3854	1.61866	-0.0743969	-0.07746	radar	0.0244316	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
1477010540349642	201.445	37.0172	2.1305	-0.23546	-0.113853	lidar	3.0493	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
