time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452350000	4.94152	19.1382	4.9519	3.73597	0.438269	radar	4.70068	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.78603	18.9878	4.88096	3.77219	0.454887	lidar	0.723425	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.57404	18.8378	4.94136	3.79591	0.461027	radar	1.53695	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.40066	18.7064	4.89473	3.8176	0.460614	lidar	1.10889	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.22573	18.5634	4.82401	3.83597	0.449235	radar	1.24385	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.10748	18.4103	4.72341	3.87509	0.469474	lidar	1.75264	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.91469	18.2381	4.87205	3.90782	0.495374	radar	7.35714	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.64962	18.095	4.98193	3.89763	0.454759	lidar	2.70649	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49351	17.9448	4.87244	3.91425	0.439975	radar	3.42894	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.2605	17.7767	4.95478	3.91678	0.416909	lidar	1.20581	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.07444	17.5933	5.03495	3.94296	0.431397	radar	2.27405	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90041	17.475	4.97777	3.94607	0.412614	lidar	6.2036	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.7503	17.2596	5.05773	3.99113	0.450979	radar	2.94377	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.57487	17.072	5.06843	4.00918	0.445882	lidar	0.0391576	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.41591	16.9068	4.94809	4.01626	0.417738	radar	2.21656	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25376	16.7347	4.93621	4.03032	0.410587	lidar	0.51672	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08098	16.5385	4.91318	4.04045	0.391639	radar	4.90234	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92395	16.3082	4.9593	4.06727	0.398548	lidar	2.22274	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.7736	16.1322	4.88735	4.07576	0.379747	radar	0.952454	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56732	15.9632	4.93301	4.06551	0.346946	lidar	1.79102	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43383	15.7322	5.02581	4.10262	0.378311	radar	2.02245	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.25921	15.5125	5.07899	4.1127	0.367646	lidar	0.722954	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.1038	15.3199	5.05023	4.11956	0.351796	radar	1.01112	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.88811	15.0986	5.15157	4.11155	0.32188	lidar	2.19146	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.748105	14.9195	5.0457	4.11541	0.30045	radar	2.61391	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.650004	14.7071	5.00071	4.14663	0.318907	lidar	0.502774	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.532725	14.4657	5.07712	4.17968	0.34496	radar	1.74555	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.356845	14.2416	5.13714	4.17958	0.324896	lidar	0.774625	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.224196	13.9883	5.27127	4.20876	0.350238	radar	2.67917	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.21713	13.7421	5.16214	4.27393	0.40467	lidar	4.05321	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.107594	13.4985	5.22511	4.29818	0.413835	radar	0.808329	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0590959	13.2643	5.28081	4.29288	0.383753	lidar	1.16422	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.175543	13.0476	5.19321	4.29866	0.362041	radar	1.28452	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.172548	12.8262	5.07355	4.35578	0.408213	lidar	3.70911	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.286108	12.6016	5.00086	4.35862	0.381313	radar	3.2698	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.404805	12.3663	5.03004	4.36373	0.364942	lidar	0.337946	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.521945	12.1585	4.9758	4.36134	0.337804	radar	3.66187	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.598215	11.942	4.94624	4.37883	0.339086	lidar	0.505305	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.719183	11.7133	4.94753	4.37582	0.313632	radar	2.78902	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.917679	11.4662	5.05637	4.34294	0.256548	lidar	4.46052	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.01269	11.2431	4.96148	4.34515	0.235425	radar	2.69431	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.19192	11.0143	5.02969	4.31771	0.190206	lidar	2.65086	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.27461	10.768	5.10177	4.34053	0.213157	radar	1.27442	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.40772	10.5118	5.16211	4.3359	0.195219	lidar	0.969373	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.50044	10.2478	5.23865	4.35326	0.208985	radar	1.2502	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.59617	10.0386	5.19197	4.35742	0.202671	lidar	2.10242	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.68237	9.81069	5.13999	4.3643	0.195823	radar	0.581445	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.75552	9.59231	5.09549	4.37704	0.199747	lidar	0.811696	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.87043	9.33793	5.1828	4.37884	0.195126	radar	2.54881	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95672	9.04247	5.25731	4.39296	0.198915	lidar	3.917	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.03878	8.8225	5.16582	4.39451	0.183264	radar	1.96027	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.13646	8.56985	5.19146	4.39695	0.175385	lidar	0.150629	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.26764	8.31353	5.24179	4.38436	0.149566	radar	2.83623	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31087	8.08343	5.18125	4.40678	0.167097	lidar	0.815899	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36828	7.87462	5.09127	4.41774	0.168467	radar	5.48481	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.48511	7.62141	5.14282	4.40892	0.148532	lidar	0.794512	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.64486	7.38669	5.12203	4.37134	0.0845303	radar	5.78742	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.75119	7.12966	5.1641	4.36829	0.0758791	lidar	0.382327	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.81167	6.89701	5.15302	4.38628	0.0981082	radar	1.60944	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.8484	6.69476	5.04757	4.40577	0.115348	lidar	2.33346	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.90405	6.47896	4.9288	4.40843	0.100082	radar	3.69755	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.95957	6.24438	4.91151	4.42057	0.10809	lidar	0.200751	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.08095	5.99414	4.99339	4.4079	0.0895231	radar	3.79656	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.16937	5.71587	5.06988	4.40997	0.0858964	lidar	1.85725	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.2786	5.46887	5.05848	4.39096	0.0462983	radar	2.40737	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.37904	5.20424	5.11868	4.387	0.0388318	lidar	0.710509	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.4476	4.95881	5.12673	4.39814	0.0540713	radar	0.178033	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.5685	4.67391	5.2378	4.388	0.0395443	lidar	2.24297	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.6795	4.41966	5.23744	4.36874	0.000911959	radar	2.29959	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81763	4.14213	5.34357	4.35297	-0.0159862	lidar	2.46201	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89673	3.90297	5.32481	4.36321	0.00513721	radar	1.21195	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96576	3.67461	5.2622	4.36907	0.0106234	lidar	0.745301	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06354	3.47401	5.16881	4.35312	-0.0194592	radar	4.25264	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15425	3.22991	5.17282	4.3525	-0.019076	lidar	0.00617641	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27252	2.97179	5.22291	4.3371	-0.0443042	radar	0.843695	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36422	2.69482	5.28302	4.34034	-0.0379932	lidar	1.22534	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45065	2.44602	5.27957	4.34498	-0.0267394	radar	0.162776	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55703	2.17797	5.33456	4.34308	-0.0261668	lidar	0.576256	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.6663	1.94643	5.3172	4.32013	-0.0725216	radar	4.17842	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.78404	1.66782	5.39971	4.31696	-0.0697364	lidar	1.36238	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90833	1.41565	5.43425	4.30117	-0.0924813	radar	0.517477	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96462	1.18917	5.33649	4.30763	-0.0846663	lidar	5.12906	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.05811	0.978467	5.25108	4.30342	-0.0831666	radar	1.18116	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.11673	0.752451	5.17785	4.30923	-0.0758312	lidar	3.86787	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21372	0.449485	5.31535	4.31517	-0.0676964	radar	5.23104	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28762	0.212543	5.27355	4.31826	-0.06258	lidar	1.5212	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39633	-0.024583	5.241	4.32025	-0.0444479	radar	5.86673	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.46678	-0.258176	5.20017	4.32456	-0.0391347	lidar	1.56916	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.58573	-0.433584	5.1042	4.29891	-0.0746418	radar	3.82427	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.72037	-0.612918	5.02694	4.27358	-0.101902	lidar	2.62008	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.83549	-0.846636	5.10857	4.25496	-0.134778	radar	5.64799	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.93218	-1.12002	5.1778	4.26405	-0.113868	lidar	1.44557	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.02178	-1.39211	5.23566	4.27439	-0.094146	radar	2.73446	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.16011	-1.59803	5.19974	4.25379	-0.113928	lidar	1.16803	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.3028	-1.84414	5.33415	4.22936	-0.15339	radar	3.94514	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.41041	-2.09566	5.35021	4.23104	-0.141841	lidar	0.377439	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.56052	-2.29724	5.29197	4.20876	-0.158564	radar	3.30232	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.7105	-2.50523	5.26753	4.18794	-0.174677	lidar	0.59875	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.86553	-2.71959	5.27343	4.16742	-0.190678	radar	1.19791	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.95956	-2.99007	5.31782	4.18408	-0.157981	lidar	2.20617	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.08806	-3.2124	5.272	4.17933	-0.150507	radar	0.311342	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.21291	-3.40261	5.20816	4.1646	-0.161316	lidar	1.48558	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.3592	-3.65357	5.25717	4.16207	-0.152497	radar	4.3829	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.51728	-3.78458	5.12979	4.12178	-0.195514	lidar	5.05021	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.66187	-3.99455	5.14989	4.10938	-0.20106	radar	0.494843	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.81697	-4.22392	5.18279	4.102	-0.196893	lidar	0.505103	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.9681	-4.44282	5.18916	4.09416	-0.193601	radar	0.38457	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13069	-4.68242	5.23937	4.08943	-0.186325	lidar	1.18712	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27068	-4.88015	5.11821	4.08589	-0.172361	radar	2.37537	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.4031	-5.09712	5.11847	4.08623	-0.161621	lidar	0.265267	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55037	-5.25747	4.99083	4.06884	-0.169476	radar	3.55636	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.73932	-5.45696	5.02276	4.04814	-0.18338	lidar	1.8344	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89965	-5.65215	5.01441	4.03737	-0.184597	radar	0.268015	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05542	-5.83744	5.00052	4.0257	-0.187783	lidar	0.0905026	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19514	-5.98745	4.87478	4.01174	-0.191423	radar	5.60193	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.36908	-6.08757	4.77925	3.97022	-0.231118	lidar	4.21646	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.54618	-6.27031	4.81668	3.95588	-0.234671	radar	1.06927	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.68601	-6.47995	4.83664	3.9641	-0.210713	lidar	0.641345	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.90848	-6.64411	4.94405	3.92899	-0.242282	radar	7.25804	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1116	-6.8115	4.96274	3.9058	-0.255019	lidar	0.723706	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.297	-6.97404	4.99134	3.88799	-0.262152	radar	0.952212	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5279	-7.15908	5.05736	3.86593	-0.271584	lidar	3.795	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7332	-7.30165	5.06073	3.83936	-0.287496	radar	1.83081	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9811	-7.46713	5.12125	3.81029	-0.303772	lidar	3.63604	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1685	-7.60584	5.04831	3.79314	-0.306039	radar	1.31348	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3181	-7.75888	4.99288	3.79374	-0.28827	lidar	3.04897	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5124	-7.8853	4.94841	3.77234	-0.296692	radar	1.75186	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.6911	-7.98882	4.88401	3.74904	-0.307513	lidar	2.90573	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.8816	-8.10133	4.77296	3.72713	-0.315271	radar	1.48575	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.095	-8.19188	4.75324	3.69287	-0.337031	lidar	0.657269	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3243	-8.32268	4.89897	3.67342	-0.339056	radar	2.90119	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5279	-8.40385	4.85408	3.64306	-0.355184	lidar	1.71014	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7299	-8.49128	4.74981	3.61634	-0.366953	radar	1.57713	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0103	-8.58213	4.82596	3.57446	-0.393202	lidar	4.49632	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2613	-8.68422	4.91959	3.54991	-0.397085	radar	2.83544	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.4831	-8.73144	4.88081	3.51188	-0.418585	lidar	1.86499	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.693	-8.77589	4.74247	3.47462	-0.441216	radar	3.64661	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.922	-8.88413	4.768	3.46534	-0.426167	lidar	0.941426	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.1788	-8.97447	4.92061	3.44945	-0.415208	radar	2.91349	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4049	-9.08531	4.92738	3.44679	-0.394333	lidar	0.654428	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6329	-9.1566	4.88739	3.42702	-0.395779	radar	0.319188	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9214	-9.1555	4.93736	3.36852	-0.439672	lidar	2.10129	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1821	-9.22769	4.97724	3.35149	-0.433472	radar	4.49588	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4504	-9.34182	5.03642	3.35347	-0.405905	lidar	5.26504	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6896	-9.37336	4.93692	3.32114	-0.425012	radar	2.1191	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9481	-9.45648	4.97173	3.31547	-0.406972	lidar	2.09884	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.197	-9.46856	4.928	3.27947	-0.427866	radar	2.23551	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4478	-9.46252	4.93116	3.24114	-0.447108	lidar	0.550267	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6606	-9.46697	4.84561	3.21288	-0.456915	radar	5.05181	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9468	-9.44977	4.91237	3.17111	-0.477938	lidar	1.60422	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2011	-9.50694	4.97139	3.17329	-0.443984	radar	7.85709	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4627	-9.52357	4.99302	3.15483	-0.439638	lidar	0.492253	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7192	-9.51466	4.96989	3.12493	-0.452133	radar	1.67895	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9745	-9.48154	4.98321	3.09046	-0.465445	lidar	0.219593	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2155	-9.44778	4.93466	3.05578	-0.482988	radar	0.669451	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4131	-9.49345	4.84678	3.06479	-0.44611	lidar	2.08732	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6494	-9.48143	4.87647	3.05084	-0.432113	radar	1.74367	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.8991	-9.47015	4.8855	3.0348	-0.425846	lidar	0.273323	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.129	-9.43285	4.89496	3.01316	-0.422846	radar	3.93213	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.378	-9.31167	4.93128	2.95406	-0.465284	lidar	3.09911	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6092	-9.23946	4.88253	2.91565	-0.488402	radar	1.15167	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.865	-9.11309	4.93947	2.86152	-0.521387	lidar	1.44978	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1033	-9.01134	4.95973	2.82285	-0.534882	radar	4.98987	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2656	-9.14637	4.73488	2.88643	-0.435764	lidar	14.1559	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5046	-9.10541	4.76403	2.877	-0.418507	radar	1.60379	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7279	-9.00635	4.77413	2.84139	-0.43473	lidar	0.731912	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9706	-8.92643	4.79209	2.81583	-0.440854	radar	2.52003	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1653	-8.8584	4.73636	2.79711	-0.437173	lidar	1.14383	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.3982	-8.77303	4.73845	2.77201	-0.443977	radar	1.96024	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.5876	-8.74915	4.64793	2.77487	-0.416359	lidar	1.45328	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.7748	-8.61804	4.556	2.72101	-0.467301	radar	6.34033	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-21.9784	-8.53758	4.54048	2.70372	-0.460628	lidar	0.0715161	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.188	-8.43231	4.58619	2.68389	-0.450457	radar	2.08024	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.4236	-8.32648	4.63524	2.66346	-0.448255	lidar	1.39253	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6125	-8.2163	4.5938	2.63538	-0.458722	radar	0.831734	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8617	-7.96116	4.79259	2.56029	-0.515407	lidar	6.48437	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0507	-7.81579	4.73464	2.51586	-0.551535	radar	3.66857	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2847	-7.63039	4.84238	2.47698	-0.563469	lidar	2.34828	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4856	-7.48711	4.88804	2.46405	-0.534656	radar	1.61434	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6504	-7.34584	4.83975	2.43906	-0.533004	lidar	0.666625	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
